Instance,Algorithm,Best,Worst,Mean,Median,Std. Dev.,Algorithm 1 vs Algorithm 2,U-Test
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-3000,10.000 (0.690)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-1000,8.000 (0.421)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-2000,5.000 (0.151)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,18.000 (0.293)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,8.000 (0.421)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-LKH,25.000 (0.007)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,3.000 (0.056)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,11.000 (0.841)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,13.000 (1.000)
pr76,VSR-EX-HILL-CLIMBING-2000,108776.40024673614,118330.9209245794,114725.34741453815,114846.38169908305,3364.507199925634,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-EX-HILL-CLIMBING-1000,9.000 (0.548)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-2000,6.000 (0.222)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-3000,17.000 (0.401)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,10.000 (0.690)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-LKH,25.000 (0.007)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,4.000 (0.095)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,11.000 (0.841)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,13.000 (1.000)
pr76,VSR-EX-HILL-CLIMBING-3000,111421.52536052966,119005.8836045099,115519.00029495107,115275.73222350095,3019.3867809966546,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-EXPECTED-LKH,25.000 (0.011)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-2000,9.000 (0.548)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-3000,18.000 (0.293)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-1000,15.000 (0.690)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-LKH,25.000 (0.007)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,6.000 (0.222)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,12.000 (1.000)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,16.000 (0.548)
pr76,VSR-EX-HILL-CLIMBING-1000,112043.99950680468,124823.10975672973,117919.63124405364,115572.49277811164,4729.0327611918965,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.011)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-3000,10.000 (0.669)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.011)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-LKH,25.000 (0.007)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.011)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.011)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-1000,5.000 (0.138)
pr76,VSR-EXPECTED-LKH,108159.43827413769,108159.4382741377,108159.4382741377,108159.4382741377,9.203439287865707e-12,VSR-EXPECTED-LKH vs VSR-V2-LKH,5.000 (0.138)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,22.000 (0.059)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,16.000 (0.548)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-LKH,25.000 (0.007)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,12.000 (1.000)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,20.000 (0.151)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,18.000 (0.310)
pr76,VSR-HILL-CLIMBING-2000,112161.41613249532,128365.30177156838,120574.23584424079,120276.89883617852,5521.094356690309,VSR-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,6.000 (0.207)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-LKH,15.000 (0.654)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,2.000 (0.036)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,2.000 (0.036)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,9.000 (0.528)
pr76,VSR-HILL-CLIMBING-3000,107106.6301945815,116142.5640663318,112103.6360550311,114019.79175332884,4153.014971314045,VSR-HILL-CLIMBING-3000 vs VSR-V2-LKH,15.000 (0.674)
pr76,VSR-HILL-CLIMBING-1000,110293.40284028735,123672.16283562794,117377.13489557854,120824.29229498956,5508.306126194769,VSR-HILL-CLIMBING-1000 vs VSR-LKH,25.000 (0.007)
pr76,VSR-HILL-CLIMBING-1000,110293.40284028735,123672.16283562794,117377.13489557854,120824.29229498956,5508.306126194769,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,9.000 (0.548)
pr76,VSR-HILL-CLIMBING-1000,110293.40284028735,123672.16283562794,117377.13489557854,120824.29229498956,5508.306126194769,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,15.000 (0.690)
pr76,VSR-HILL-CLIMBING-1000,110293.40284028735,123672.16283562794,117377.13489557854,120824.29229498956,5508.306126194769,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,13.000 (1.000)
pr76,VSR-HILL-CLIMBING-1000,110293.40284028735,123672.16283562794,117377.13489557854,120824.29229498956,5508.306126194769,VSR-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-LKH,108159.43827413768,108159.43827413768,108159.43827413768,108159.43827413768,0.0,VSR-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.007)
pr76,VSR-LKH,108159.43827413768,108159.43827413768,108159.43827413768,108159.43827413768,0.0,VSR-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.007)
pr76,VSR-LKH,108159.43827413768,108159.43827413768,108159.43827413768,108159.43827413768,0.0,VSR-LKH vs VSR-V2-HILL-CLIMBING-1000,5.000 (0.119)
pr76,VSR-LKH,108159.43827413768,108159.43827413768,108159.43827413768,108159.43827413768,0.0,VSR-LKH vs VSR-V2-LKH,2.500 (0.025)
pr76,VSR-V2-HILL-CLIMBING-2000,115727.1570994229,127266.9029232399,121527.73849254656,119426.16841381158,4723.908629660395,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,21.000 (0.095)
pr76,VSR-V2-HILL-CLIMBING-2000,115727.1570994229,127266.9029232399,121527.73849254656,119426.16841381158,4723.908629660395,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,19.000 (0.222)
pr76,VSR-V2-HILL-CLIMBING-2000,115727.1570994229,127266.9029232399,121527.73849254656,119426.16841381158,4723.908629660395,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-V2-HILL-CLIMBING-3000,114082.00712924557,117820.23657108132,116569.17086083612,117044.03628841093,1310.7048412402787,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,15.000 (0.690)
pr76,VSR-V2-HILL-CLIMBING-3000,114082.00712924557,117820.23657108132,116569.17086083612,117044.03628841093,1310.7048412402787,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.008)
pr76,VSR-V2-HILL-CLIMBING-1000,107907.84923877302,123527.125788568,115665.62820442514,112738.24900255968,6154.74992289197,VSR-V2-HILL-CLIMBING-1000 vs VSR-V2-LKH,20.000 (0.151)
pr76,VSR-V2-LKH,108159.43827413768,108275.08661343087,108201.64630393323,108183.45124565199,40.48551992135383,,
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs EX-SARSA-LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs GA,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs MC-LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs Q-LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs SARSA-LKH,0.000 (0.012)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs TD-LKH,1.000 (0.021)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-EX-HILL-CLIMBING-2000,15.000 (0.690)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-EX-HILL-CLIMBING-3000,16.000 (0.530)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-EX-HILL-CLIMBING-1000,17.000 (0.398)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-EXPECTED-LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-HILL-CLIMBING-2000,17.000 (0.421)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-HILL-CLIMBING-3000,27.000 (0.028)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-HILL-CLIMBING-1000,22.000 (0.056)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-LKH,0.000 (0.008)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-V2-HILL-CLIMBING-2000,15.000 (0.671)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-V2-HILL-CLIMBING-3000,12.000 (1.000)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-V2-HILL-CLIMBING-1000,8.000 (0.421)
pr144,AC,59754.166570690184,61641.67860635081,60518.65888403026,60188.48719020416,744.6017791766682,AC vs VSR-V2-LKH,0.000 (0.008)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs GA,0.000 (0.008)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs LKH,1.000 (0.016)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs MC-LKH,17.000 (0.421)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs Q-LKH,7.000 (0.310)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs SARSA-LKH,12.000 (1.000)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs TD-LKH,16.000 (0.530)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-2000,22.000 (0.056)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-EXPECTED-LKH,11.000 (0.841)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-HILL-CLIMBING-2000,24.000 (0.016)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-LKH,15.000 (0.690)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-3000,23.000 (0.036)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr144,EX-SARSA-LKH,63328.52195520905,67927.60355300117,66024.7777662389,66617.86653877955,1612.7242665623296,EX-SARSA-LKH vs VSR-V2-LKH,13.000 (1.000)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs LKH,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs MC-LKH,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs Q-LKH,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs SARSA-LKH,25.000 (0.012)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs TD-LKH,25.000 (0.012)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-EX-HILL-CLIMBING-2000,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-EXPECTED-LKH,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-LKH,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.012)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr144,GA,436615.26885682996,478037.8885108643,463435.48075300513,466551.72542860196,14388.517863138011,GA vs VSR-V2-LKH,25.000 (0.008)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs MC-LKH,24.000 (0.016)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs Q-LKH,22.000 (0.056)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs SARSA-LKH,23.000 (0.036)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs TD-LKH,23.000 (0.036)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-EX-HILL-CLIMBING-2000,25.000 (0.008)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-EXPECTED-LKH,23.000 (0.032)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-LKH,24.000 (0.016)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.012)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr144,LKH,67085.11487560635,78750.93003464637,73661.96378103585,73526.94328545708,4064.187798777058,LKH vs VSR-V2-LKH,24.000 (0.016)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs Q-LKH,6.000 (0.222)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs SARSA-LKH,9.000 (0.530)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs TD-LKH,15.000 (0.675)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-EX-HILL-CLIMBING-2000,21.000 (0.095)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-EXPECTED-LKH,8.000 (0.421)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-HILL-CLIMBING-2000,23.000 (0.032)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-LKH,12.000 (1.000)
